⏹电视综合▶,#genre#
浙江卫视,http://36.101.5.71:554/rtp/239.253.64.206:5140
重庆卫视,http://36.101.5.71:554/rtp/239.253.64.55:5140

CETV1,http://36.101.5.71:554/rtp/239.253.64.169:5140
CETV2,http://36.101.5.71:554/rtp/239.253.64.128:5140
CETV4,http://36.101.5.71:554/rtp/239.253.64.139:5140
IPTV8+,http://36.101.5.71:554/rtp/239.253.64.160:5140
IPTV谍战剧场,http://36.101.5.71:554/rtp/239.253.64.212:5140
IPTV动作影院,http://36.101.5.71:554/rtp/239.253.64.220:5140
IPTV法治,http://36.101.5.71:554/rtp/239.253.64.213:5140
IPTV古装剧场,http://36.101.5.71:554/rtp/239.253.64.221:5140
IPTV家庭影院,http://36.101.5.71:554/rtp/239.253.64.225:5140
IPTV经典电影,http://36.101.5.71:554/rtp/239.253.64.227:5140
IPTV魅力时尚,http://36.101.5.71:554/rtp/239.253.64.231:5140
IPTV热播剧场,http://36.101.5.71:554/rtp/239.253.64.211:5140
IPTV武侠剧场,http://36.101.5.71:554/rtp/239.253.64.254:5140
IPTV喜剧影院,http://36.101.5.71:554/rtp/239.253.64.233:5140
IPTV相声小品,http://36.101.5.71:554/rtp/239.253.64.214:5140
IPTV野外,http://36.101.5.71:554/rtp/239.253.64.215:5140
爱生活,http://36.101.5.71:554/rtp/239.253.64.216:5140
白沙TV,http://36.101.5.71:554/rtp/239.253.64.118:5140
保亭TV,http://36.101.5.71:554/rtp/239.253.64.159:5140
昌江TV,http://36.101.5.71:554/rtp/239.253.64.108:5140
城市剧场,http://36.101.5.71:554/rtp/239.253.64.218:5140
澄迈TV,http://36.101.5.71:554/rtp/239.253.64.109:5140
儋州TV,http://36.101.5.71:554/rtp/239.253.64.107:5140
地理,http://36.101.5.71:554/rtp/239.253.64.219:5140
定安TV,http://36.101.5.71:554/rtp/239.253.64.110:5140
东方TV,http://36.101.5.71:554/rtp/239.253.64.111:5140
动画,http://36.101.5.71:554/rtp/239.253.64.163:5140
动漫秀场,http://36.101.5.71:554/rtp/239.253.64.102:5140
都市剧场,http://36.101.5.71:554/rtp/239.253.64.101:5140
高网,http://36.101.5.71:554/rtp/239.253.64.250:5140
国学,http://36.101.5.71:554/rtp/239.253.64.222:5140
好学生,http://36.101.5.71:554/rtp/239.253.64.223:5140
嘉佳卡通,http://36.101.5.71:554/rtp/239.253.64.127:5140
解密,http://36.101.5.71:554/rtp/239.253.64.141:5140
金鹰纪实,http://36.101.5.71:554/rtp/239.253.64.168:5140
金鹰卡通,http://36.101.5.71:554/rtp/239.253.64.148:5140
精选,http://36.101.5.71:554/rtp/239.253.64.224:5140
军旅剧场,http://36.101.5.71:554/rtp/239.253.64.228:5140
军事,http://36.101.5.71:554/rtp/239.253.64.229:5140
卡酷动画,http://36.101.5.71:554/rtp/239.253.64.230:5140
乐东TV,http://36.101.5.71:554/rtp/239.253.64.166:5140
临高,http://36.101.5.71:554/rtp/239.253.64.155:5140
陵水TV,http://36.101.5.71:554/rtp/239.253.64.116:5140
美人,http://36.101.5.71:554/rtp/239.253.64.123:5140
墨宝,http://36.101.5.71:554/rtp/239.253.64.158:5140
琼海TV,http://36.101.5.71:554/rtp/239.253.64.106:5140
琼中TV,http://36.101.5.71:554/rtp/239.253.64.165:5140
三亚1,http://36.101.5.71:554/rtp/239.253.64.152:5140
三亚1,http://36.101.5.71:554/rtp/239.253.64.156:5140
山东教育,http://36.101.5.71:554/rtp/239.253.64.241:5140
上海纪实,http://36.101.5.71:554/rtp/239.253.64.149:5140
少儿动画,http://36.101.5.71:554/rtp/239.253.64.232:5140
生活时尚,http://36.101.5.71:554/rtp/239.253.64.104:5140
收视指南,http://36.101.5.71:554/rtp/239.253.64.238:5140
台球,http://36.101.5.71:554/rtp/239.253.64.164:5140
屯昌TV,http://36.101.5.71:554/rtp/239.253.64.117:5140
万宁综合,http://36.101.5.71:554/rtp/239.253.64.167:5140
文昌TV,http://36.101.5.71:554/rtp/239.253.64.105:5140
五指山TV,http://36.101.5.71:554/rtp/239.253.64.69:5140
武术,http://36.101.5.71:554/rtp/239.253.64.170:5140
戏曲,http://36.101.5.71:554/rtp/239.253.64.234:5140
音乐现场,http://36.101.5.71:554/rtp/239.253.64.235:5140
影视,http://36.101.5.71:554/rtp/239.253.64.49:5140
早教,http://36.101.5.71:554/rtp/239.253.64.236:5140
中国天气,http://36.101.5.71:554/rtp/239.253.64.79:5140
足球,http://36.101.5.71:554/rtp/239.253.64.237:5140

百视通01,http://36.101.5.71:554/rtp/239.253.64.103:5140
百视通02,http://36.101.5.71:554/rtp/239.253.64.130:5140
百视通03,http://36.101.5.71:554/rtp/239.253.64.131:5140
百视通04,http://36.101.5.71:554/rtp/239.253.64.132:5140
百视通05,http://36.101.5.71:554/rtp/239.253.64.133:5140
百视通06,http://36.101.5.71:554/rtp/239.253.64.134:5140
百视通07,http://36.101.5.71:554/rtp/239.253.64.135:5140
百视通08,http://36.101.5.71:554/rtp/239.253.64.136:5140
百视通09,http://36.101.5.71:554/rtp/239.253.64.180:5140
百视通10,http://36.101.5.71:554/rtp/239.253.64.181:5140
百视通11,http://36.101.5.71:554/rtp/239.253.64.182:5140
百视通12,http://36.101.5.71:554/rtp/239.253.64.183:5140
百视通13,http://36.101.5.71:554/rtp/239.253.64.184:5140
百视通14,http://36.101.5.71:554/rtp/239.253.64.185:5140
百视通15,http://36.101.5.71:554/rtp/239.253.64.186:5140
百视通16,http://36.101.5.71:554/rtp/239.253.64.187:5140
百视通17,http://36.101.5.71:554/rtp/239.253.64.188:5140
百视通18,http://36.101.5.71:554/rtp/239.253.64.189:5140
百视通19,http://36.101.5.71:554/rtp/239.253.64.190:5140
百视通20,http://36.101.5.71:554/rtp/239.253.64.191:5140
百视通21,http://36.101.5.71:554/rtp/239.253.64.192:5140
百视通22,http://36.101.5.71:554/rtp/239.253.64.193:5140
百视通23,http://36.101.5.71:554/rtp/239.253.64.194:5140
百视通24,http://36.101.5.71:554/rtp/239.253.64.226:5140
百视通25,http://36.101.5.71:554/rtp/239.253.64.63:5140
百视通26,http://36.101.5.71:554/rtp/239.253.64.74:5140
百视通27,http://36.101.5.71:554/rtp/239.253.64.77:5140
百视通28,http://36.101.5.71:554/rtp/239.253.64.78:5140
百视通29,http://36.101.5.71:554/rtp/239.253.64.84:5140
百视通30,http://36.101.5.71:554/rtp/239.253.64.85:5140
百视通31,http://36.101.5.71:554/rtp/239.253.64.88:5140
百视通32,http://36.101.5.71:554/rtp/239.253.64.91:5140
百视通宝宝动画,http://36.101.5.71:554/rtp/239.253.64.137:5140

⏹重庆电信▶,#genre#
重庆都市,http://113.251.230.93:7788/rtp/235.254.198.181:7980
重庆公共农村,http://113.251.230.93:7788/rtp/235.254.198.186:7980
重庆科教,http://113.251.230.93:7788/rtp/235.254.196.215:1132
重庆汽摩,http://113.251.230.93:7788/rtp/235.254.196.221:1156
重庆少儿,http://113.251.230.93:7788/rtp/235.254.196.214:1128
重庆生活,http://113.251.230.93:7788/rtp/235.254.196.216:1136
重庆时尚,http://113.251.230.93:7788/rtp/235.254.198.182:7980
重庆手持电视,http://113.251.230.93:7788/rtp/235.254.196.219:1148
重庆卫视,http://113.251.230.93:7788/rtp/235.254.196.249:1268
重庆新闻,http://113.251.230.93:7788/rtp/235.254.196.199:7980
重庆移动,http://113.251.230.93:7788/rtp/235.254.196.217:1140
重庆影视,http://113.251.230.93:7788/rtp/235.254.198.180:7980
重庆娱乐,http://113.251.230.93:7788/rtp/235.254.198.187:7980


CCTV-1综合,http://113.251.230.93:7788/rtp/235.254.198.51:1480
CCTV-2财经,http://113.251.230.93:7788/rtp/235.254.198.52:1484
CCTV-3综艺,http://113.251.230.93:7788/rtp/235.254.198.53:1488
CCTV-4中文国际,http://113.251.230.93:7788/rtp/235.254.198.183:7980
CCTV-5+体育赛事,http://113.251.230.93:7788/rtp/235.254.198.122:1764
CCTV-5体育,http://113.251.230.93:7788/rtp/235.254.198.54:1492
CCTV-6电影,http://113.251.230.93:7788/rtp/235.254.198.55:1496
CCTV-7国防军事,http://113.251.230.93:7788/rtp/235.254.198.56:1500
CCTV-8电视剧,http://113.251.230.93:7788/rtp/235.254.198.57:1504
CCTV-9纪录,http://113.251.230.93:7788/rtp/235.254.198.58:1508
CCTV-10科教,http://113.251.230.93:7788/rtp/235.254.198.59:1512
CCTV-11戏曲,http://113.251.230.93:7788/rtp/235.254.198.7:1304
CCTV-12社会与法,http://113.251.230.93:7788/rtp/235.254.198.60:1516
CCTV-13新闻,http://113.251.230.93:7788/rtp/235.254.198.9:1312
CCTV-14少儿,http://113.251.230.93:7788/rtp/235.254.198.61:1520
CCTV-15音乐,http://113.251.230.93:7788/rtp/235.254.198.11:1320
CGTN,http://113.251.230.93:7788/rtp/235.254.198.127:1784


安徽卫视,http://113.251.230.93:7788/rtp/235.254.198.65:1536
北京卫视,http://113.251.230.93:7788/rtp/235.254.198.66:1540
东方卫视,http://113.251.230.93:7788/rtp/235.254.198.73:1568
东南卫视,http://113.251.230.93:7788/rtp/235.254.198.129:7980
甘肃卫视,http://113.251.230.93:7788/rtp/235.254.198.48:1468
广东卫视,http://113.251.230.93:7788/rtp/235.254.196.204:1088
广西卫视,http://113.251.230.93:7788/rtp/235.254.198.38:1428
贵州卫视,http://113.251.230.93:7788/rtp/235.254.198.185:7980
河北卫视,http://113.251.230.93:7788/rtp/235.254.198.184:7980
河南卫视,http://113.251.230.93:7788/rtp/235.254.198.26:1380
黑龙江卫视,http://113.251.230.93:7788/rtp/235.254.198.70:1556
湖北卫视,http://113.251.230.93:7788/rtp/235.254.198.72:1564
湖南卫视,http://113.251.230.93:7788/rtp/235.254.198.62:1524
吉林卫视,http://113.251.230.93:7788/rtp/235.254.198.39:1432
江苏卫视,http://113.251.230.93:7788/rtp/235.254.198.64:1532
江西卫视,http://113.251.230.93:7788/rtp/235.254.198.29:1392
辽宁卫视,http://113.251.230.93:7788/rtp/235.254.198.68:1548
旅游卫视,http://113.251.230.93:7788/rtp/235.254.198.44:1452
内蒙古卫视,http://113.251.230.93:7788/rtp/235.254.198.42:1444
宁夏卫视,http://113.251.230.93:7788/rtp/235.254.198.45:1456
青海卫视,http://113.251.230.93:7788/rtp/235.254.198.43:1448
山东卫视,http://113.251.230.93:7788/rtp/235.254.198.69:1552
山西卫视,http://113.251.230.93:7788/rtp/235.254.198.41:1440
陕西卫视,http://113.251.230.93:7788/rtp/235.254.198.40:1436
深圳卫视,http://113.251.230.93:7788/rtp/235.254.198.71:1560
四川卫视,http://113.251.230.93:7788/rtp/235.254.198.175:7980
天津卫视,http://113.251.230.93:7788/rtp/235.254.198.67:1544
西藏卫视,http://113.251.230.93:7788/rtp/235.254.198.46:1460
新疆卫视,http://113.251.230.93:7788/rtp/235.254.198.47:1464
云南卫视,http://113.251.230.93:7788/rtp/235.254.198.25:1376
浙江卫视,http://113.251.230.93:7788/rtp/235.254.198.63:1528



IPTV3,http://113.251.230.93:7788/rtp/235.254.198.13:1328
IPTV5,http://113.251.230.93:7788/rtp/235.254.198.14:1332
IPTV6,http://113.251.230.93:7788/rtp/235.254.198.15:1336
IPTV8,http://113.251.230.93:7788/rtp/235.254.198.16:1340
IPTV谍战剧场,http://113.251.230.93:7788/rtp/235.254.198.117:1744
IPTV法治,http://113.251.230.93:7788/rtp/235.254.198.120:1756
IPTV相声小品,http://113.251.230.93:7788/rtp/235.254.198.118:1748
IPTV野外,http://113.251.230.93:7788/rtp/235.254.198.119:1752
爱生活,http://113.251.230.93:7788/rtp/235.254.198.93:1648
城市剧场,http://113.251.230.93:7788/rtp/235.254.198.74:1572
地理,http://113.251.230.93:7788/rtp/235.254.198.78:1588
动画,http://113.251.230.93:7788/rtp/235.254.198.87:1624
动作影院,http://113.251.230.93:7788/rtp/235.254.198.99:1672
高网,http://113.251.230.93:7788/rtp/235.254.198.95:1656
古装剧场,http://113.251.230.93:7788/rtp/235.254.198.76:1580
光影,http://113.251.230.93:7788/rtp/235.254.198.91:1640
国学,http://113.251.230.93:7788/rtp/235.254.198.84:1612
好学生,http://113.251.230.93:7788/rtp/235.254.198.88:1628
纪实,http://113.251.230.93:7788/rtp/235.254.198.121:1760
家庭影院,http://113.251.230.93:7788/rtp/235.254.198.100:1676
嘉佳卡通,http://113.251.230.93:7788/rtp/235.254.198.110:1716
鉴赏,http://113.251.230.93:7788/rtp/235.254.198.89:1632
解密,http://113.251.230.93:7788/rtp/235.254.198.82:1604
金鹰卡通,http://113.251.230.93:7788/rtp/235.254.198.50:1476
经典电影,http://113.251.230.93:7788/rtp/235.254.198.114:1732
睛彩重庆,http://113.251.230.93:7788/rtp/235.254.196.218:1146
精彩导视,http://113.251.230.93:7788/rtp/235.254.196.101:1162
精选,http://113.251.230.93:7788/rtp/235.254.198.81:1600
军旅剧场,http://113.251.230.93:7788/rtp/235.254.198.75:1576
军事,http://113.251.230.93:7788/rtp/235.254.198.83:1608
卡酷动画,http://113.251.230.93:7788/rtp/235.254.198.49:1472
开县本地电视1,http://113.251.230.93:7788/rtp/235.254.198.145:1870
开县本地电视2,http://113.251.230.93:7788/rtp/235.254.198.148:1874
芒果TV,http://113.251.230.93:7788/rtp/235.254.196.206:7980
美人,http://113.251.230.93:7788/rtp/235.254.198.80:1596
美妆,http://113.251.230.93:7788/rtp/235.254.198.79:1592
魅力时尚,http://113.251.230.93:7788/rtp/235.254.198.115:1736
墨宝,http://113.251.230.93:7788/rtp/235.254.198.90:1636
热播剧场,http://113.251.230.93:7788/rtp/235.254.198.113:1728
少儿动画,http://113.251.230.93:7788/rtp/235.254.198.116:1740
收视指南,http://113.251.230.93:7788/rtp/235.254.198.112:1724
台球,http://113.251.230.93:7788/rtp/235.254.198.92:1644
武术,http://113.251.230.93:7788/rtp/235.254.198.94:1652
武侠剧场,http://113.251.230.93:7788/rtp/235.254.198.97:1664
喜剧影院,http://113.251.230.93:7788/rtp/235.254.198.98:1668
戏曲,http://113.251.230.93:7788/rtp/235.254.198.85:1616
星影,http://113.251.230.93:7788/rtp/235.254.198.101:1680
熊猫频道,http://113.251.230.93:7788/rtp/235.254.198.133:1808
音乐现场,http://113.251.230.93:7788/rtp/235.254.198.77:1584
音乐之声,http://113.251.230.93:7788/rtp/235.254.196.128:1306
早教,http://113.251.230.93:7788/rtp/235.254.198.86:1620
长寿本地1,http://113.251.230.93:7788/rtp/235.254.196.225:1278
长寿本地2,http://113.251.230.93:7788/rtp/235.254.196.223:1282
长寿本地3,http://113.251.230.93:7788/rtp/235.254.196.224:1286
足球,http://113.251.230.93:7788/rtp/235.254.198.96:1660

⏹山东电信▶,#genre#

山东国际,http://113.120.46.204:8123/udp/239.21.1.61:5002
山东教育,http://113.120.46.204:8123/udp/239.21.1.101:5002
山东教育,http://113.120.46.204:8123/udp/239.21.1.169:5002
山东居家购物,http://113.120.46.204:8123/udp/239.21.1.112:5002
山东农科,http://113.120.46.204:8123/udp/239.21.1.59:5002
山东农科,http://113.120.46.204:8123/udp/239.21.1.183:5002
山东齐鲁,http://113.120.46.204:8123/udp/239.21.1.53:5002
山东齐鲁,http://113.120.46.204:8123/udp/239.21.1.134:5002
山东少儿,http://113.120.46.204:8123/udp/239.21.1.60:5002
山东少儿,http://113.120.46.204:8123/udp/239.21.1.208:5002
山东生活,http://113.120.46.204:8123/udp/239.21.1.56:5002
山东生活,http://113.120.46.204:8123/udp/239.21.1.175:5002
山东体育,http://113.120.46.204:8123/udp/239.21.1.58:5002
山东体育,http://113.120.46.204:8123/udp/239.21.1.141:5002
山东文旅,http://113.120.46.204:8123/udp/239.21.1.57:5002
山东文旅,http://113.120.46.204:8123/udp/239.21.1.176:5002
山东新闻,http://113.120.46.204:8123/udp/239.21.1.54:5002
山东新闻,http://113.120.46.204:8123/udp/239.21.1.140:5002
山东综艺,http://113.120.46.204:8123/udp/239.21.1.55:5002
山东综艺,http://113.120.46.204:8123/udp/239.21.1.177:5002


CCTV-1综合,http://113.120.46.204:8123/udp/239.21.1.120:5002
CCTV-2财经,http://113.120.46.204:8123/udp/239.21.1.151:5002
CCTV-3综艺,http://113.120.46.204:8123/udp/239.21.2.45:5002
CCTV-4中文国际,http://113.120.46.204:8123/udp/239.21.1.154:5002
CCTV-4中文国际北美,http://113.120.46.204:8123/udp/239.21.2.29:5002
CCTV-4中文国际欧洲,http://113.120.46.204:8123/udp/239.21.2.28:5002
CCTV-5体育,http://113.120.46.204:8123/udp/239.21.2.46:5002
CCTV-5体育+,http://113.120.46.204:8123/udp/239.21.1.142:5002
CCTV-6电影,http://113.120.46.204:8123/udp/239.21.2.47:5002
CCTV-7国防军事,http://113.120.46.204:8123/udp/239.21.1.152:5002
CCTV-8电视剧,http://113.120.46.204:8123/udp/239.21.2.48:5002
CCTV-9纪录,http://113.120.46.204:8123/udp/239.21.1.153:5002
CCTV-10科教,http://113.120.46.204:8123/udp/239.21.1.155:5002
CCTV-11戏曲,http://113.120.46.204:8123/udp/239.21.2.2:5002
CCTV-12社会与法,http://113.120.46.204:8123/udp/239.21.1.156:5002
CCTV-13新闻,http://113.120.46.204:8123/udp/239.21.2.3:5002
CCTV-14少儿,http://113.120.46.204:8123/udp/239.21.1.157:5002
CCTV-15音乐,http://113.120.46.204:8123/udp/239.21.2.4:5002
CCTV-16奥林匹克,http://113.120.46.204:8123/udp/239.21.2.51:5002
CCTV-17农业农村,http://113.120.46.204:8123/udp/239.21.1.186:5002
CETV1,http://113.120.46.204:8123/udp/239.21.2.7:5002
CETV2,http://113.120.46.204:8123/udp/239.21.2.8:5002
CETV4,http://113.120.46.204:8123/udp/239.21.1.222:5002
CGTN,http://113.120.46.204:8123/udp/239.21.1.10:5002
CGTN,http://113.120.46.204:8123/udp/239.21.2.30:5002
CGTN阿拉伯语,http://113.120.46.204:8123/udp/239.21.2.34:5002
CGTN俄语,http://113.120.46.204:8123/udp/239.21.2.35:5002
CGTN法语,http://113.120.46.204:8123/udp/239.21.2.33:5002
CGTN纪录,http://113.120.46.204:8123/udp/239.21.2.31:5002
CGTN西班牙语,http://113.120.46.204:8123/udp/239.21.2.32:5002


安徽卫视,http://113.120.46.204:8123/udp/239.21.1.21:5002
安徽卫视,http://113.120.46.204:8123/udp/239.21.1.159:5002
北京卫视,http://113.120.46.204:8123/udp/239.21.1.20:5002
北京卫视,http://113.120.46.204:8123/udp/239.21.1.88:5002
兵团卫视,http://113.120.46.204:8123/udp/239.21.1.234:5002
东方卫视,http://113.120.46.204:8123/udp/239.21.1.23:5002
东方卫视,http://113.120.46.204:8123/udp/239.21.1.111:5002
东南卫视,http://113.120.46.204:8123/udp/239.21.1.29:5002
东南卫视,http://113.120.46.204:8123/udp/239.21.1.113:5002
甘肃卫视,http://113.120.46.204:8123/udp/239.21.1.47:5002
甘肃卫视,http://113.120.46.204:8123/udp/239.21.2.22:5002
广东卫视,http://113.120.46.204:8123/udp/239.21.1.26:5002
广东卫视,http://113.120.46.204:8123/udp/239.21.1.92:5002
广西卫视,http://113.120.46.204:8123/udp/239.21.1.39:5002
贵州卫视,http://113.120.46.204:8123/udp/239.21.1.42:5002
贵州卫视,http://113.120.46.204:8123/udp/239.21.1.166:5002
海南卫视,http://113.120.46.204:8123/udp/239.21.1.31:5002
海南卫视,http://113.120.46.204:8123/udp/239.21.2.14:5002
河北卫视,http://113.120.46.204:8123/udp/239.21.1.35:5002
河北卫视,http://113.120.46.204:8123/udp/239.21.1.168:5002
河南卫视,http://113.120.46.204:8123/udp/239.21.1.38:5002
河南卫视,http://113.120.46.204:8123/udp/239.21.2.37:5002
黑龙江卫视,http://113.120.46.204:8123/udp/239.21.1.28:5002
黑龙江卫视,http://113.120.46.204:8123/udp/239.21.1.91:5002
湖北卫视,http://113.120.46.204:8123/udp/239.21.1.32:5002
湖北卫视,http://113.120.46.204:8123/udp/239.21.1.163:5002
湖南卫视,http://113.120.46.204:8123/udp/239.21.1.18:5002
湖南卫视,http://113.120.46.204:8123/udp/239.21.1.158:5002
吉林卫视,http://113.120.46.204:8123/udp/239.21.1.37:5002
吉林卫视,http://113.120.46.204:8123/udp/239.21.2.49:5002
江苏卫视,http://113.120.46.204:8123/udp/239.21.1.19:5002
江苏卫视,http://113.120.46.204:8123/udp/239.21.1.89:5002
江西卫视,http://113.120.46.204:8123/udp/239.21.1.36:5002
江西卫视,http://113.120.46.204:8123/udp/239.21.1.167:5002
辽宁卫视,http://113.120.46.204:8123/udp/239.21.1.27:5002
辽宁卫视,http://113.120.46.204:8123/udp/239.21.1.164:5002
内蒙古卫视,http://113.120.46.204:8123/udp/239.21.1.41:5002
宁夏卫视,http://113.120.46.204:8123/udp/239.21.1.44:5002
农林卫视,http://113.120.46.204:8123/udp/239.21.1.235:5002
青海卫视,http://113.120.46.204:8123/udp/239.21.1.43:5002
三沙卫视,http://113.120.46.204:8123/udp/239.21.2.9:5002
厦门卫视,http://113.120.46.204:8123/udp/239.21.2.6:5002
山东卫视,http://113.120.46.204:8123/udp/239.21.1.52:5002
山东卫视,http://113.120.46.204:8123/udp/239.21.1.87:5002
山西卫视,http://113.120.46.204:8123/udp/239.21.1.33:5002
陕西卫视,http://113.120.46.204:8123/udp/239.21.1.30:5002
深圳卫视,http://113.120.46.204:8123/udp/239.21.1.25:5002
深圳卫视,http://113.120.46.204:8123/udp/239.21.1.93:5002
四川卫视,http://113.120.46.204:8123/udp/239.21.1.34:5002
四川卫视,http://113.120.46.204:8123/udp/239.21.2.15:5002
天津卫视,http://113.120.46.204:8123/udp/239.21.1.22:5002
天津卫视,http://113.120.46.204:8123/udp/239.21.1.165:5002
西藏卫视,http://113.120.46.204:8123/udp/239.21.1.46:5002
新疆卫视,http://113.120.46.204:8123/udp/239.21.1.45:5002
云南卫视,http://113.120.46.204:8123/udp/239.21.1.40:5002
浙江卫视,http://113.120.46.204:8123/udp/239.21.1.17:5002
浙江卫视,http://113.120.46.204:8123/udp/239.21.1.90:5002
重庆卫视,http://113.120.46.204:8123/udp/239.21.1.24:5002
重庆卫视,http://113.120.46.204:8123/udp/239.21.1.233:5002

BTV卡酷少儿,http://113.120.46.204:8123/udp/239.21.1.49:5002
IPTV5+,http://113.120.46.204:8123/udp/239.21.1.161:5002
IPTV经典电影,http://113.120.46.204:8123/udp/239.21.1.124:5002
IPTV魅力时尚,http://113.120.46.204:8123/udp/239.21.1.129:5002
IPTV热播剧场,http://113.120.46.204:8123/udp/239.21.1.128:5002
IPTV少儿动画,http://113.120.46.204:8123/udp/239.21.1.125:5002
IPTV相声小品,http://113.120.46.204:8123/udp/239.21.1.126:5002
爱生活,http://113.120.46.204:8123/udp/239.21.1.212:5002
安丘新闻,http://113.120.46.204:8123/udp/239.21.2.13:5002
北京纪实,http://113.120.46.204:8123/udp/239.21.1.172:5002
滨州公共,http://113.120.46.204:8123/udp/239.21.1.119:5002
滨州好生新闻,http://113.120.46.204:8123/udp/239.21.1.238:5002
滨州新闻,http://113.120.46.204:8123/udp/239.21.1.118:5002
昌乐新闻,http://113.120.46.204:8123/udp/239.21.1.245:5002
昌邑新闻,http://113.120.46.204:8123/udp/239.21.2.27:5002
车迷,http://113.120.46.204:8123/udp/239.21.2.39:5002
茌平综合,http://113.120.46.204:8123/udp/239.21.1.219:5002
单县综合,http://113.120.46.204:8123/udp/239.21.2.21:5002
德州公共,http://113.120.46.204:8123/udp/239.21.1.76:5002
德州新闻,http://113.120.46.204:8123/udp/239.21.1.75:5002
定陶,http://113.120.46.204:8123/udp/239.21.1.244:5002
东明,http://113.120.46.204:8123/udp/239.21.1.246:5002
东平新闻,http://113.120.46.204:8123/udp/239.21.1.216:5002
东营公共,http://113.120.46.204:8123/udp/239.21.1.82:5002
东营新闻,http://113.120.46.204:8123/udp/239.21.1.81:5002
动作影院,http://113.120.46.204:8123/udp/239.21.1.123:5002
冠县综合,http://113.120.46.204:8123/udp/239.21.1.250:5002
光影,http://113.120.46.204:8123/udp/239.21.1.131:5002
广播,http://113.120.46.204:8123/udp/239.21.2.36:5002
哈哈炫动,http://113.120.46.204:8123/udp/239.21.1.51:5002
海看,http://113.120.46.204:8123/udp/239.21.1.96:5002
海看爱宠,http://113.120.46.204:8123/udp/239.21.1.85:5002
海看大片,http://113.120.46.204:8123/udp/239.21.1.99:5002
海看大片,http://113.120.46.204:8123/udp/239.21.1.121:5002
海看电竞,http://113.120.46.204:8123/udp/239.21.1.135:5002
海看儿歌,http://113.120.46.204:8123/udp/239.21.1.86:5002
海看剧场,http://113.120.46.204:8123/udp/239.21.1.98:5002
海看热播,http://113.120.46.204:8123/udp/239.21.1.100:5002
海看少儿,http://113.120.46.204:8123/udp/239.21.1.97:5002
菏泽,http://113.120.46.204:8123/udp/239.21.1.103:5002
菏泽2,http://113.120.46.204:8123/udp/239.21.2.18:5002
环球旅游,http://113.120.46.204:8123/udp/239.21.2.40:5002
桓台,http://113.120.46.204:8123/udp/239.21.1.105:5002
惠民综合,http://113.120.46.204:8123/udp/239.21.1.181:5002
纪实人文,http://113.120.46.204:8123/udp/239.21.1.195:5002
济南都市,http://113.120.46.204:8123/udp/239.21.1.63:5002
济南教育,http://113.120.46.204:8123/udp/239.21.1.133:5002
济南科教,http://113.120.46.204:8123/udp/239.21.1.150:5002
济南鲁中,http://113.120.46.204:8123/udp/239.21.1.149:5002
济南商务,http://113.120.46.204:8123/udp/239.21.1.67:5002
济南少儿,http://113.120.46.204:8123/udp/239.21.1.68:5002
济南生活,http://113.120.46.204:8123/udp/239.21.1.64:5002
济南新闻,http://113.120.46.204:8123/udp/239.21.1.62:5002
济南新闻,http://113.120.46.204:8123/udp/239.21.1.94:5002
济南影视,http://113.120.46.204:8123/udp/239.21.1.65:5002
济南娱乐,http://113.120.46.204:8123/udp/239.21.1.66:5002
济宁公共,http://113.120.46.204:8123/udp/239.21.2.20:5002
济宁教育,http://113.120.46.204:8123/udp/239.21.1.139:5002
济宁综合,http://113.120.46.204:8123/udp/239.21.1.138:5002
济宁综合,http://113.120.46.204:8123/udp/239.21.2.19:5002
济阳综合,http://113.120.46.204:8123/udp/239.21.1.187:5002
嘉佳卡通,http://113.120.46.204:8123/udp/239.21.2.5:5002
金乡新闻,http://113.120.46.204:8123/udp/239.21.1.184:5002
金鹰纪实,http://113.120.46.204:8123/udp/239.21.1.170:5002
金鹰卡通,http://113.120.46.204:8123/udp/239.21.1.48:5002
精选,http://113.120.46.204:8123/udp/239.21.1.213:5002
巨野新闻,http://113.120.46.204:8123/udp/239.21.1.215:5002
莱西综合,http://113.120.46.204:8123/udp/239.21.1.247:5002
兰陵综合,http://113.120.46.204:8123/udp/239.21.1.237:5002
梁山新闻,http://113.120.46.204:8123/udp/239.21.2.12:5002
聊城公共,http://113.120.46.204:8123/udp/239.21.1.254:5002
聊城综合,http://113.120.46.204:8123/udp/239.21.1.253:5002
陵城新闻,http://113.120.46.204:8123/udp/239.21.2.24:5002
美人,http://113.120.46.204:8123/udp/239.21.1.132:5002
蒙阴,http://113.120.46.204:8123/udp/239.21.2.23:5002
墨宝,http://113.120.46.204:8123/udp/239.21.1.130:5002
牟平生活,http://113.120.46.204:8123/udp/239.21.2.11:5002
牟平新闻,http://113.120.46.204:8123/udp/239.21.2.10:5002
宁津新闻,http://113.120.46.204:8123/udp/239.21.2.50:5002
宁阳1,http://113.120.46.204:8123/udp/239.21.1.143:5002
宁阳2,http://113.120.46.204:8123/udp/239.21.1.144:5002
平度新闻,http://113.120.46.204:8123/udp/239.21.1.228:5002
平阴综合,http://113.120.46.204:8123/udp/239.21.1.221:5002
平原新闻,http://113.120.46.204:8123/udp/239.21.1.243:5002
栖霞综合,http://113.120.46.204:8123/udp/239.21.1.229:5002
齐河新闻,http://113.120.46.204:8123/udp/239.21.1.230:5002
